link,current_price,old_price,avg_rating,cnt_reviews,title,author,ID товара,Издательство,Издательский бренд,Серия,Год издания,ISBN,Количество страниц,Размер,Тип обложки,Тираж,"Вес, г",Возрастные ограничения,Переводчик,Художник,Тип комикса,Разделы комикса
https://www.chitai-gorod.ru/product/troe-v-lodke-ne-schitaya-sobaki-3046470,229 ₽,275 ₽,4.7,6 оценок,"Трое в лодке, не считая собаки",Джером Клапка Джером,3046470,,,Книга на все времена. Новое оформление,2024,978-5-17-165372-9,320,1.8x10.6x16.5,Мягкий переплёт,5000,140,12+,,,,
https://www.chitai-gorod.ru/product/sestra-kerri-3041911,781 ₽,1002 ₽,5.0,8 оценок,Сестра Керри,Теодор Драйзер,3041911,Эксмо,,Элегантная классика,2024,978-5-04-198796-1,608,2.8x14.3x21.8,Твёрдый переплёт,3000,640,16+,,,,
https://www.chitai-gorod.ru/product/yarmarka-tshcheslaviya-2987873,441 ₽,565 ₽,4.3,24 оценки,Ярмарка тщеславия,Уильям Мейкпис Теккерей,2987873,АСТ,Neoclassic,Лучшая мировая классика,2024,978-5-17-157216-7,832,3.6x13x20.5,Твёрдый переплёт,5000,560,12+,,,,
https://www.chitai-gorod.ru/product/istoriya-rossii-slavyane-do-ix-v-1304-g-2922459,1195 ₽,1533 ₽,4.4,12 оценок,История России. Славяне до IX в. –1304 г.,Александра Ишимова,2922459,Эксмо,,История России в рассказах для детей - подарочное,2024,978-5-04-165334-7,224,2.1x16.5x19.7,Твёрдый переплёт,3000,440,6+,,,,
https://www.chitai-gorod.ru/product/kolybel-dlya-koshki-2596353,597 ₽,766 ₽,4.1,136 оценок,Колыбель для кошки,Курт Воннегут,2596353,АСТ,Neoclassic,Эксклюзивная классика. Лучшее,2023,978-5-17-104154-0,288,2.7x12x18.6,Твёрдый переплёт,3000,319,16+,Райт-Ковалева Рита Яковлевна,,,
https://www.chitai-gorod.ru/product/chernyy-obelisk-3001222,781 ₽,1002 ₽,4.6,17 оценок,Черный обелиск,Эрих Ремарк,3001222,АСТ,Neoclassic,Библиотека Классики,2025,978-5-17-159239-4,416,2.4x13x20.5,Твёрдый переплёт,1000,430,16+,,,,
https://www.chitai-gorod.ru/product/asya-pervaya-lyubov-veshnie-vody-povesti-2281988,349 ₽,447 ₽,4.6,35 оценок,Ася. Первая любовь. Вешние воды : повести,Иван Тургенев,2281988,АСТ,Neoclassic,АСТ: Русская классика,2025,978-5-17-074620-0,384,3.2x13.5x20.8,Твёрдый переплёт,1000,330,12+,,,,
https://www.chitai-gorod.ru/product/avgust-chetyrnadcatogo-krasnoe-koleso-uzel-i-3045914,1195 ₽,1533 ₽,2.7,43 оценки,Август Четырнадцатого. Красное Колесо. Узел I,Александр Солженицын,3045914,Азбука,,Русская литература. Большие книги,2024,978-5-389-25416-9,880,4.2x14.4x21.5,Твёрдый переплёт,4000,970,16+,,,,
https://www.chitai-gorod.ru/product/razoblachenie-klaudii-2946358,,,3.7,29 оценок,Разоблачение Клаудии,Дэниел Киз,2946358,Эксмо,,Pocket book,2024,978-5-04-173251-6,448,2x11.5x18,Мягкий переплёт,2000,220,18+,,,,
https://www.chitai-gorod.ru/product/muhi-zatvorniki-altony-pesy-2969816,330 ₽,424 ₽,4.4,24 оценки,Мухи. Затворники Альтоны: пьесы,Жан Сартр,2969816,АСТ,Neoclassic,Эксклюзивная классика,2023,978-5-17-133122-1,288,2.3x11.5x18,Мягкий переплёт,4000,190,16+,,,,
https://www.chitai-gorod.ru/product/salambo-2946474,299 ₽,359 ₽,4.1,81 оценка,Саламбо,Гюстав Флобер,2946474,АСТ,Neoclassic,Эксклюзивная классика,2022,978-5-17-152682-5,352,2.8x11.5x18,Мягкий переплёт,4000,224,16+,,,,
https://www.chitai-gorod.ru/product/anna-karenina-2839576,293 ₽,376 ₽,4.5,28 оценок,Анна Каренина,Лев Толстой,2839576,Эксмо,,Pocket book,2022,978-5-04-119154-2,928,3.8x11.8x18,Мягкий переплёт,4000,449,16+,,,,
https://www.chitai-gorod.ru/product/kolymskie-rasskazy-1518097,299 ₽,359 ₽,4.3,37 оценок,Колымские рассказы,Варлам Шаламов,1518097,Азбука,,Азбука-классика (pocket-book),2011,"978-5-352-00108-0 978-5-389-01525-8 978-5-389-05779-1 978-5-91181-598-1 978-5-352-00108-0, 978-5-389-01525-8, 978-5-389-05779-1, 978-5-91181-598-1",384,1.3x11.3x18,Мягкий переплёт,5000,189,16+,,,,
https://www.chitai-gorod.ru/product/martin-iden-vecnye-istorii-young-adult-3102131,634 ₽,904 ₽,3.7,3 оценки,Мартин Иден. Вечные истории. Young Adult,Джек Лондон,3102131,"Манн, Иванов и Фербер",,Вечные истории. Young Adult,,978-5-00250-305-6,448,0x0x0,Твёрдый переплёт,,500,16+,,,,
https://www.chitai-gorod.ru/product/bratya-karamazovy-komplekt-iz-dvuh-knig-3054264,1287 ₽,1651 ₽,4.4,8 оценок,Братья Карамазовы (комплект из двух книг),Федор Достоевский,3054264,Эксмо,,Магистраль. Главный тренд,2024,978-5-04-208002-9,1280,5.7x12.5x20,Мягкий переплёт,2980,1070,16+,,,,
https://www.chitai-gorod.ru/product/volshebnaya-gora-3044064,1241 ₽,1592 ₽,4.8,6 оценок,Волшебная гора,Томас Манн,3044064,АСТ,Neoclassic,Neoclassic. Лучшее,2024,978-5-17-165385-9,816,3.9x14.3x21.6,Твёрдый переплёт,4000,930,16+,,,,
https://www.chitai-gorod.ru/product/morskoy-volk-2838488,284 ₽,365 ₽,3.9,40 оценок,Морской волк,Джек Лондон,2838488,АСТ,Neoclassic,Лучшая мировая классика,2024,978-5-17-135719-1,352,2.5x13x20.5,Твёрдый переплёт,4000,270,12+,,,,
https://www.chitai-gorod.ru/product/muzhchiny-bez-zhenshchin-2995771,321 ₽,412 ₽,3.9,14 оценок,Мужчины без женщин,Эрнест Миллер Хемингуэй,2995771,АСТ,Neoclassic,Лучшая мировая классика,2023,978-5-17-158337-8,384,2.7x13.2x20.7,Твёрдый переплёт,4000,310,16+,,,,
https://www.chitai-gorod.ru/product/doch-svyashchennika-2922793,330 ₽,424 ₽,4.0,63 оценки,Дочь священника,Джордж Оруэлл,2922793,Эксмо,,Белая птица,2023,978-5-04-168703-8,352,1.5x11.5x18,Мягкий переплёт,4000,179,16+,,,,
https://www.chitai-gorod.ru/product/tess-iz-roda-d-erbervilley-2900638,487 ₽,624 ₽,4.5,109 оценок,Тэсс из рода д`Эрбервиллей,Томас Гарди,2900638,Эксмо,,Яркие страницы,2023,978-5-04-160771-5,448,2.9x14.4x20.4,Твёрдый переплёт,5000,420,16+,,,,
https://www.chitai-gorod.ru/product/molodye-lvy-2748990,459 ₽,589 ₽,4.2,46 оценок,Молодые львы,Ирвин Шоу,2748990,АСТ,Neoclassic,Эксклюзивная классика,2023,978-5-17-115594-0,832,3.2x11.5x18,Мягкий переплёт,4000,400,16+,Вебер Виктор Анатольевич,,,
https://www.chitai-gorod.ru/product/neterpenie-serdca-3058056,551 ₽,707 ₽,5.0,6 оценок,Нетерпение сердца,Стефан Цвейг,3058056,Азбука,,Настроение читать,2024,978-5-389-23780-3,448,2.4x12x18.5,Твёрдый переплёт,3000,400,16+,,,,
https://www.chitai-gorod.ru/product/sobaka-baskerviley-ego-proshchalnyy-poklon-3041940,827 ₽,1061 ₽,4.7,7 оценок,Собака Баскервилей. Его прощальный поклон,Артур Дойл,3041940,Эксмо,,Яркие страницы. Коллекционные издания,2024,978-5-04-191917-7,416,2.7x13x20.5,Твёрдый переплёт,2000,396,16+,,,,
https://www.chitai-gorod.ru/product/detstvo-otrochestvo-yunost-3036724,551 ₽,707 ₽,5.0,5 оценок,Детство. Отрочество. Юность,Лев Толстой,3036724,Эксмо,,Яркие страницы,2024,978-5-04-200037-9,384,2.4x13.1x20.5,Твёрдый переплёт,3000,370,16+,,,,
https://www.chitai-gorod.ru/product/igra-v-klassiki-2815159,809 ₽,1037 ₽,4.2,79 оценок,Игра в классики,Хулио Кортасар,2815159,АСТ,Neoclassic,Библиотека Классики,2024,978-5-17-112699-5,480,2.5x13.3x20.7,Твёрдый переплёт,2000,430,16+,,,,
https://www.chitai-gorod.ru/product/o-yavleniyah-i-sushchestvovaniyah-93971,299 ₽,359 ₽,4.0,39 оценок,О явлениях и существованиях,Даниил Хармс,93971,Азбука,,Азбука-классика (pocket-book),2013,"978-5-267-00016-1 978-5-352-00335-0 978-5-389-01106-9 978-5-389-11190-5 978-5-389-13360-0 978-5-91181-115-0 978-5-267-00016-1, 978-5-352-00335-0, 978-5-389-01106-9, 978-5-389-11190-5, 978-5-389-13360-0, 978-5-91181-115-0",384,1.7x11.7x18.1,Мягкий переплёт,3000,189,16+,,,,
https://www.chitai-gorod.ru/product/malenkie-muzhchiny-3079095,312 ₽,400 ₽,5.0,1 оценка,Маленькие мужчины,Луиза Мэй Олкотт,3079095,Эксмо,,Всемирная литература. Новое оформление,2025,978-5-04-210796-2,384,2.5x12.8x20.5,Твёрдый переплёт,3000,290,16+,,,,
https://www.chitai-gorod.ru/product/zizn-klima-samgina-v-2-kn-kniga-2-3089352,367 ₽,471 ₽,3.0,2 оценки,Жизнь Клима Самгина. В 2 кн. Книга 2,Максим Горький,3089352,АСТ,Neoclassic,Эксклюзив: Русская классика,2025,978-5-17-173264-6,960,3.8x11.5x18,Мягкий переплёт,4000,458,16+,,,,
https://www.chitai-gorod.ru/product/krenford-3068958,459 ₽,589 ₽,5.0,7 оценок,Крэнфорд,Элизабет Гаскелл,3068958,АСТ,Neoclassic,Викторианский бестселлер,2025,978-5-17-170264-9,288,2.5x13.5x20.8,Твёрдый переплёт,3000,295,12+,,,,
https://www.chitai-gorod.ru/product/bratya-karamazovy-2392964,284 ₽,365 ₽,4.3,57 оценок,Братья Карамазовы,Федор Достоевский,2392964,Азбука,,Мировая классика,2025,978-5-389-06657-1,832,3.7x13.2x20.6,Твёрдый переплёт,15000,540,16+,,,,
https://www.chitai-gorod.ru/product/ognennyy-angel-3059546,459 ₽,589 ₽,4.8,6 оценок,Огненный ангел,Валерий Брюсов,3059546,АСТ,Neoclassic,Русская классика,2024,978-5-17-167867-8,416,2.9x13x20.5,Твёрдый переплёт,1500,320,16+,,,,
https://www.chitai-gorod.ru/product/blednyy-ogon-3051080,339 ₽,435 ₽,5.0,1 оценка,Бледный огонь,Владимир Набоков,3051080,Corpus,,Набоковский корпус,2024,978-5-17-167731-2,352,1.8x11.4x18,Мягкий переплёт,3000,220,16+,,,,
https://www.chitai-gorod.ru/product/samuray-3048599,873 ₽,1120 ₽,5.0,11 оценок,Самурай,Сюсаку Эндо,3048599,Эксмо,Inspiria,Loft. Сила духа Сюсаку Эндо,2024,978-5-04-196923-3,416,2.2x13x20.7,Твёрдый переплёт,2000,424,16+,,,,
https://www.chitai-gorod.ru/product/neznakomka-iz-uayldfell-holla-3022261,,,4.9,7 оценок,Незнакомка из Уайлдфелл-Холла,Энн Бронте,3022261,Эксмо,,Яркие страницы,2024,978-5-04-196139-8,480,3x13x20.5,Твёрдый переплёт,3000,440,16+,,,,
https://www.chitai-gorod.ru/product/bogach-bednyak-3019247,827 ₽,1061 ₽,4.6,7 оценок,"Богач, бедняк",Ирвин Шоу,3019247,АСТ,Neoclassic,Эксклюзивная классика. Лучшее,2024,978-5-17-161387-7,768,3.8x12.3x18.7,Твёрдый переплёт,4000,590,16+,,,,
https://www.chitai-gorod.ru/product/stihi-3019121,827 ₽,1061 ₽,5.0,11 оценок,Стихи,Владимир Набоков,3019121,Corpus,,Набоковский корпус,2024,978-5-17-157747-6,480,4x13.5x20.6,Твёрдый переплёт,4000,450,12+,,,,
https://www.chitai-gorod.ru/product/nevidimye-goroda-2858445,312 ₽,400 ₽,4.0,73 оценки,Невидимые города,Итало Кальвино,2858445,АСТ,Neoclassic,Эксклюзивная классика,2023,978-5-17-133303-4,224,1x11.5x17.6,Мягкий переплёт,3000,150,16+,,,,
https://www.chitai-gorod.ru/product/dvenadcat-rasskazov-strannikov-2473015,441 ₽,565 ₽,4.3,30 оценок,Двенадцать рассказов-странников,Габриэль Гарсиа Маркес,2473015,АСТ,Neoclassic,Эксклюзивная классика,2023,978-5-17-089876-3,256,1.7x11.6x18,Мягкий переплёт,3000,180,16+,,,,
https://www.chitai-gorod.ru/product/pirogi-i-pivo-ili-skelet-v-skafu-malyj-ugolok-3079905,781 ₽,1002 ₽,5.0,1 оценка,"Пироги и пиво, или Скелет в шкафу. Малый уголок",Сомерсет Моэм,3079905,АСТ,Neoclassic,Библиотека Классики,2025,978-5-17-172647-8,448,2.8x13.3x20.7,Твёрдый переплёт,2000,440,16+,,,,
https://www.chitai-gorod.ru/product/pyatitomnik-komplekt-sbornyy-v-korobke-3077261,2759 ₽,3539 ₽,5.0,3 оценки,"Комплект из 5 книг: Антон Чехов: Пёстрые рассказы. Человек в футляре. Дама с собачкой. Палата №6. ""Вишневый сад"" и другие пьесы",Антон Чехов,3077261,Азбука,,The Big Book,2024,978-5-389-27621-5,,14.5x14x21.2,Твёрдый переплёт,3000,2990,16+,,,,
https://www.chitai-gorod.ru/product/vechera-na-hutore-bliz-dikanki-mirgorod-3019563,625 ₽,801 ₽,4.9,32 оценки,Вечера на хуторе близ Диканьки. Миргород,Николай Гоголь,3019563,Эксмо,Like Book,Young Adult. Арт Классика,2025,978-5-04-189862-5,512,3.3x13.2x20.6,Твёрдый переплёт,1500,510,16+,,,,
https://www.chitai-gorod.ru/product/vse-skazki-gansa-hristiana-andersena-2699498,2575 ₽,3303 ₽,4.1,75 оценок,Все сказки Ганса Христиана Андерсена,Ганс Христиан Андерсен,2699498,Эксмо,Издательство Алгоритм,Подарочные издания. Иллюстрированная классика,2025,978-5-907028-58-6,960,4.5x17x24,Твёрдый переплёт,1500,1379,16+,"Ганзен Анна Васильевна, Брауде Людмила Юльевна, Ганзен Пётр Готфридович",,,
https://www.chitai-gorod.ru/product/znak-chetyreh-3009482,827 ₽,1061 ₽,5.0,11 оценок,Знак четырех,Артур Дойл,3009482,Эксмо,,Яркие страницы. Коллекционные издания,2023,978-5-04-187033-1,448,2.7x12.8x20.5,Твёрдый переплёт,3000,440,16+,,,,
https://www.chitai-gorod.ru/product/mehanizmy-radosti-2985701,330 ₽,424 ₽,4.3,10 оценок,Механизмы радости,Рэй Брэдбери,2985701,Эксмо,,Pocket book,2023,978-5-04-181065-8,352,1.5x11.5x18,Мягкий переплёт,3000,179,16+,,,,
https://www.chitai-gorod.ru/product/dzheyn-eyr-2964814,284 ₽,365 ₽,4.1,43 оценки,Джейн Эйр,Шарлотта Бронте,2964814,Эксмо,,Pocket book,2023,978-5-04-179005-9,704,2.8x11.5x18,Мягкий переплёт,3000,340,16+,Станевич Вера Оскаровна,,,
https://www.chitai-gorod.ru/product/molodye-lvy-2921371,873 ₽,1120 ₽,4.3,55 оценок,Молодые львы,Ирвин Шоу,2921371,АСТ,Neoclassic,Библиотека Классики,2023,978-5-17-148746-1,768,3.9x13.8x20.8,Твёрдый переплёт,2000,630,16+,,,,
https://www.chitai-gorod.ru/product/kapitanskaya-dochka-2810820,505 ₽,648 ₽,4.3,76 оценок,Капитанская дочка,Александр Пушкин,2810820,Эксмо,,Яркие страницы,2023,978-5-04-112699-5,320,2x13x20.7,Твёрдый переплёт,2000,319,16+,,,,
https://www.chitai-gorod.ru/product/ten-na-zanaveske-3079485,505 ₽,648 ₽,5.0,5 оценок,Тень на занавеске,Ричард Гаррис Барэм,3079485,Азбука,,Таинственные рассказы,2024,978-5-389-23635-6,384,2x12x18.6,Твёрдый переплёт,3000,334,16+,,,,
https://www.chitai-gorod.ru/product/anya-iz-shumyashchih-topoley-3053336,339 ₽,435 ₽,4.7,3 оценки,Аня из Шумящих Тополей,Люси Мод Монтгомери,3053336,Эксмо,,Белая птица,2024,978-5-04-203658-3,416,1.6x11.5x18,Мягкий переплёт,3000,200,16+,,,,
https://www.chitai-gorod.ru/product/knyaz-serebryanyy-2855514,284 ₽,365 ₽,4.0,36 оценок,Князь Серебряный,Алексей Толстой,2855514,АСТ,Neoclassic,Эксклюзив: Русская классика,2023,978-5-17-136479-3,416,2.8x11.5x17.8,Мягкий переплёт,3000,250,12+,,,,
https://www.chitai-gorod.ru/product/proshchanie-s-materoy-pozhar-2631673,,,4.2,27 оценок,Прощание с Матерой. Пожар,Валентин Распутин,2631673,АСТ,Neoclassic,Эксклюзив: Русская классика,2023,978-5-17-106022-0,384,1.8x11.6x18,Мягкий переплёт,3000,239,12+,,,,
https://www.chitai-gorod.ru/product/chto-delat-2330668,284 ₽,365 ₽,3.9,31 оценка,Что делать?,Николай Чернышевский,2330668,Азбука,,Азбука-классика (pocket-book),2023,978-5-389-02082-5,448,1.5x11.5x18,Мягкий переплёт,2000,230,12+,,,,
https://www.chitai-gorod.ru/product/malen-kaa-hozajka-bol-sogo-doma-3092495,459 ₽,589 ₽,5.0,2 оценки,Маленькая хозяйка Большого дома,Джек Лондон,3092495,Эксмо,,Магистраль. Главный тренд,2025,978-5-04-211084-9,352,2x12.5x20,Мягкий переплёт,3000,310,16+,,,,
https://www.chitai-gorod.ru/product/tak-derzhat-dzhivs-2936756,339 ₽,435 ₽,4.1,44 оценки,"Так держать, Дживс!",Пелам Гренвилл Вудхаус,2936756,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-151469-3,384,1.6x11.5x18,Мягкий переплёт,1500,270,12+,,,,
https://www.chitai-gorod.ru/product/popravka-22-2769999,901 ₽,1155 ₽,4.3,95 оценок,Поправка-22,Джозеф Хеллер,2769999,АСТ,Neoclassic,Библиотека Классики,2025,978-5-17-119484-0,672,3.5x13.2x20.7,Твёрдый переплёт,2000,610,16+,,,,
https://www.chitai-gorod.ru/product/unizhennye-i-oskorblennye-3028249,625 ₽,801 ₽,4.9,11 оценок,Униженные и оскорбленные,Федор Достоевский,3028249,Эксмо,,Яркие страницы,2024,978-5-04-195052-1,448,2.3x13x20.5,Твёрдый переплёт,3000,410,16+,,,,
